meter,Date,t_kWh
MH36,2020-11-11,5.043999999999996
MH36,2020-11-12,5.320999999999985
MH36,2020-11-13,5.3159999999999945
MH36,2020-11-14,6.189999999999977
MH36,2020-11-15,4.594999999999997
MH36,2020-11-16,5.559999999999979
MH36,2020-11-17,4.817999999999986
MH36,2020-11-18,4.567999999999996
MH36,2020-11-19,4.946999999999991
MH36,2020-11-20,5.317000000000004
MH36,2020-11-21,5.2069999999999945
MH36,2020-11-22,5.645999999999986
MH36,2020-11-23,5.230999999999992
MH36,2020-11-24,4.763999999999991
MH36,2020-11-25,5.086999999999993
MH36,2020-11-27,5.077999999999984
MH36,2020-11-28,4.832999999999996
MH36,2020-11-29,3.1950000000000003
MH36,2020-11-30,3.3959999999999786
MH36,2020-12-01,3.4739999999999918
MH36,2020-12-02,5.356999999999971
MH36,2020-12-03,5.030999999999993
MH36,2020-12-04,4.958999999999994
MH36,2020-12-05,5.074999999999991
MH36,2020-12-06,3.689
MH36,2020-12-07,3.876999999999991
MH36,2020-12-08,7.765999999999985
MH36,2020-12-09,4.952999999999988
MH36,2020-12-10,4.734999999999997
MH36,2020-12-11,4.6249999999999885
MH36,2020-12-12,4.785999999999985
MH36,2020-12-13,4.78199999999999
MH36,2020-12-14,5.158999999999986
MH36,2020-12-15,4.93799999999999
MH36,2020-12-16,4.982999999999986
MH36,2020-12-17,4.775999999999983
MH36,2020-12-18,4.747999999999987
MH36,2020-12-19,4.44299999999999
MH36,2020-12-20,4.744999999999991
MH36,2020-12-21,4.774999999999992
MH36,2020-12-22,4.79299999999999
MH36,2020-12-23,3.7249999999999783
MH36,2020-12-24,4.978999999999982
MH36,2020-12-25,4.672999999999985
MH36,2020-12-26,4.721999999999995
MH36,2020-12-27,5.306999999999987
MH36,2020-12-28,4.814999999999992
MH36,2020-12-29,4.341999999999999
MH36,2020-12-30,6.076999999999984
MH36,2020-12-31,5.487999999999986
MH36,2021-01-01,4.99799999999999
MH36,2021-01-02,4.738999999999989
MH36,2021-01-03,3.771999999999997
MH36,2021-01-04,4.957999999999992
MH36,2021-01-05,4.578999999999984
MH36,2021-01-06,4.773999999999986
MH36,2021-01-08,4.561999999999988
MH36,2021-01-09,4.927999999999988
MH36,2021-01-10,3.6079999999999983
MH36,2021-01-12,4.341999999999985
MH36,2021-01-13,5.045999999999985
MH36,2021-01-14,4.658999999999983
MH36,2021-01-15,4.594999999999984
MH36,2021-01-16,4.031999999999981
MH36,2021-01-17,4.404999999999984
MH36,2021-01-18,5.257999999999992
MH36,2021-01-19,4.47299999999998
MH36,2021-01-20,4.666999999999989
MH36,2021-01-21,4.364999999999987
MH36,2021-01-22,5.015999999999979
MH36,2021-01-23,3.929999999999991
MH36,2021-01-24,4.8359999999999905
MH36,2021-01-25,4.502999999999987
MH36,2021-01-26,4.2609999999999815
MH36,2021-01-27,5.149999999999987
MH36,2021-01-28,4.636999999999985
MH36,2021-01-29,4.87899999999999
MH36,2021-01-30,3.7549999999999937
MH36,2021-01-31,5.210999999999983
MH36,2021-02-01,5.053999999999981
MH36,2021-02-02,4.745999999999983
MH36,2021-02-03,4.872999999999977
MH36,2021-02-04,4.892999999999984
MH36,2021-02-05,5.086999999999992
MH36,2021-02-06,5.18599999999999
MH36,2021-02-07,5.136999999999992
MH36,2021-02-08,5.506999999999987
MH36,2021-02-09,3.510999999999998
MH36,2021-02-11,4.420999999999984
MH36,2021-02-12,5.339999999999988
MH36,2021-02-13,5.006999999999984
MH36,2021-02-14,4.426999999999988
MH36,2021-02-15,4.770999999999979
MH36,2021-02-16,4.626999999999992
MH36,2021-02-17,3.96899999999998
MH36,2021-02-18,3.5839999999999836
MH36,2021-02-19,3.665999999999975
MH37,2019-05-26,17.05999999999999
MH37,2019-05-27,16.21999999999998
MH37,2019-05-28,13.328999999999965
MH37,2019-05-29,5.465999999999986
MH37,2019-05-30,5.672999999999978
MH37,2019-05-31,5.441999999999993
MH37,2019-06-01,5.260999999999987
MH37,2019-06-02,5.951999999999982
MH37,2019-06-03,5.723999999999988
MH37,2019-06-04,5.750999999999995
MH37,2019-06-05,5.876999999999983
MH37,2019-06-06,3.617999999999998
MH37,2019-06-07,4.996999999999991
MH37,2019-06-08,5.541999999999994
MH37,2019-06-09,5.684999999999995
MH37,2019-06-10,4.919999999999986
MH37,2019-06-11,5.777999999999992
MH37,2019-06-12,6.126999999999981
MH37,2019-06-13,5.813000000000001
MH37,2019-06-14,6.336999999999983
MH37,2019-06-15,6.3899999999999935
MH37,2019-06-16,5.082999999999981
MH37,2019-06-17,5.776999999999984
MH37,2019-06-18,4.900999999999986
MH37,2019-06-19,4.0699999999999905
MH37,2019-06-20,3.865999999999994
MH37,2019-06-21,5.4339999999999895
MH37,2019-06-22,5.679999999999985
MH37,2019-06-23,5.551999999999977
MH37,2019-06-24,4.755999999999988
MH37,2019-06-25,5.246999999999997
MH37,2019-06-26,6.526999999999999
MH37,2019-06-27,5.689999999999985
MH37,2019-06-28,6.223999999999982
MH37,2019-06-29,5.4949999999999894
MH37,2019-06-30,2.650999999999984
MH37,2019-07-01,4.53699999999999
MH37,2019-07-02,4.663999999999975
MH37,2019-07-03,4.385999999999998
MH37,2019-07-04,5.359999999999994
MH37,2019-07-05,4.914999999999988
MH37,2019-07-06,7.111999999999986
MH37,2019-07-07,5.724999999999985
MH37,2019-07-08,5.156999999999991
MH37,2019-07-09,6.397999999999981
MH37,2019-07-10,6.818999999999974
MH37,2019-07-11,5.457999999999979
MH37,2019-07-12,5.3559999999999945
MH37,2019-07-13,5.451999999999987
MH37,2019-07-14,5.324999999999986
MH37,2019-07-15,5.074999999999977
MH37,2019-07-16,6.059999999999992
MH37,2019-07-17,5.101999999999987
MH37,2019-07-18,6.617999999999973
MH37,2019-07-19,5.765999999999992
MH37,2019-07-20,5.668999999999984
MH37,2019-07-21,5.598999999999977
MH37,2019-07-22,5.401999999999994
MH37,2019-07-23,6.62399999999999
MH37,2019-07-24,6.418999999999956
MH37,2019-07-25,6.32299999999999
MH37,2019-07-26,7.2749999999999835
MH37,2019-07-27,6.751999999999991
MH37,2019-07-28,6.8629999999999916
MH37,2019-07-29,6.560999999999987
MH37,2019-07-30,6.707999999999975
MH37,2019-07-31,6.3709999999999924
MH37,2019-08-01,5.399999999999996
MH37,2019-08-02,6.774999999999978
MH37,2019-08-03,7.371999999999981
MH37,2019-08-04,8.090999999999983
MH37,2019-08-05,8.597999999999983
MH37,2019-08-06,8.370999999999988
MH37,2019-08-07,8.704999999999998
MH37,2019-08-08,8.558999999999996
MH37,2019-08-09,8.128999999999989
MH37,2019-08-10,8.16599999999999
MH37,2019-08-11,9.59799999999999
MH37,2019-08-12,8.518999999999988
MH37,2019-08-13,9.053999999999986
MH37,2019-08-14,9.305999999999992
MH37,2019-08-15,8.393999999999963
MH37,2019-08-16,6.671999999999975
MH37,2019-08-17,4.1839999999999895
MH37,2019-08-18,5.928999999999984
MH37,2019-08-20,5.837999999999978
MH37,2019-08-21,6.383999999999987
MH37,2019-08-22,6.577999999999993
MH37,2019-08-23,7.518999999999986
MH37,2019-08-24,7.0479999999999885
MH37,2019-08-25,8.569999999999975
MH37,2019-08-26,7.653999999999999
MH37,2019-08-27,7.293999999999987
MH37,2019-08-28,8.23399999999999
MH37,2019-08-29,7.31199999999997
MH37,2019-08-30,8.475999999999996
MH37,2019-08-31,7.760999999999985
MH37,2019-09-01,7.30799999999998
MH37,2019-09-02,8.519999999999982
MH37,2019-09-03,8.48399999999998
MH37,2019-09-04,7.4119999999999875
MH37,2019-09-05,7.080999999999982
MH37,2019-09-06,8.067
MH37,2019-09-07,6.9660000000000055
MH37,2019-09-08,7.171999999999981
MH37,2019-09-09,6.74299999999999
MH37,2019-09-10,6.568999999999993
MH37,2019-09-11,6.663000000000014
MH37,2019-09-12,7.600999999999986
MH37,2019-09-13,7.571999999999981
MH37,2019-09-14,6.449999999999989
MH37,2019-09-15,6.745999999999984
MH37,2019-09-16,6.839999999999996
MH37,2019-09-17,7.226999999999997
MH37,2019-09-18,6.57099999999999
MH37,2019-09-19,6.97599999999999
MH37,2019-09-20,6.333999999999987
MH37,2019-09-21,6.91899999999999
MH37,2019-09-22,7.25999999999999
MH37,2019-09-23,6.481999999999978
MH37,2019-09-24,6.172999999999987
MH37,2019-09-25,6.344999999999971
MH37,2019-09-26,5.546000000000003
MH37,2019-09-27,5.802999999999985
MH37,2019-09-28,4.952999999999985
MH37,2019-09-29,5.8859999999999735
MH37,2019-09-30,5.009999999999989
MH37,2019-10-01,5.390999999999984
MH37,2019-10-02,5.774999999999984
MH37,2019-10-05,5.355000000000002
MH37,2019-10-06,6.689000000000001
MH37,2019-10-07,6.207999999999986
MH37,2019-10-08,4.635999999999972
MH37,2019-10-09,5.442999999999994
MH37,2019-10-10,5.452999999999994
MH37,2019-10-11,5.209999999999984
MH37,2019-10-12,5.3379999999999885
MH37,2019-10-13,5.709999999999991
MH37,2019-10-14,5.847999999999984
MH37,2019-10-15,5.527999999999977
MH37,2019-10-16,6.50499999999998
MH37,2019-10-17,4.19699999999999
MH37,2019-10-18,4.8699999999999894
MH37,2019-10-19,3.9129999999999794
MH37,2019-10-20,4.043999999999995
MH37,2019-10-21,4.33199999999999
MH37,2019-10-22,3.911999999999998
MH37,2019-10-23,3.1199999999999903
MH37,2019-10-24,3.7629999999999852
MH37,2019-10-25,4.437999999999973
MH37,2019-10-26,4.023000000000001
MH37,2019-10-27,4.064999999999991
MH37,2019-10-28,4.102999999999979
MH37,2019-10-29,4.983999999999988
MH37,2019-10-30,4.057999999999992
MH37,2019-10-31,4.544999999999997
MH37,2019-11-01,4.061999999999989
MH37,2019-11-02,4.654999999999994
MH37,2019-11-03,3.76199999999999
MH37,2019-11-05,3.440999999999989
MH37,2019-11-06,3.4029999999999863
MH37,2019-11-07,2.9079999999999924
MH37,2019-11-08,3.2009999999999907
MH37,2019-11-09,3.034999999999986
MH37,2019-11-10,2.9109999999999863
MH37,2019-11-11,3.3639999999999834
MH37,2019-11-12,3.2750000000000012
MH37,2019-11-13,2.3799999999999946
MH37,2019-11-14,3.5789999999999957
MH37,2019-11-15,3.175999999999991
MH37,2019-11-16,3.0309999999999846
MH37,2019-11-17,2.847999999999985
MH37,2019-11-19,4.363999999999988
MH37,2019-11-20,2.957999999999988
MH37,2019-11-21,2.680999999999994
MH37,2019-11-22,3.3509999999999898
MH37,2019-11-23,2.951999999999986
MH37,2019-11-24,2.73799999999998
MH37,2019-11-25,3.1919999999999944
MH37,2019-11-26,3.4579999999999864
MH37,2019-11-27,2.7159999999999878
MH37,2019-11-28,2.8009999999999717
MH37,2019-11-29,3.1869999999999905
MH37,2019-11-30,3.0019999999999785
MH37,2019-12-01,3.3379999999999925
MH37,2019-12-02,2.564999999999991
MH37,2019-12-03,3.0149999999999926
MH37,2019-12-04,2.644999999999986
MH37,2019-12-05,2.9279999999999893
MH37,2019-12-06,3.0939999999999914
MH37,2019-12-07,2.755999999999991
MH37,2019-12-08,2.6649999999999934
MH37,2019-12-09,2.592999999999992
MH37,2019-12-10,2.613999999999999
MH37,2019-12-11,2.9699999999999935
MH37,2019-12-12,2.4929999999999994
MH37,2019-12-13,2.7309999999999968
MH37,2019-12-14,2.409999999999998
MH37,2019-12-15,2.933999999999994
MH37,2019-12-16,2.8179999999999903
MH37,2019-12-17,2.507999999999998
MH37,2019-12-18,2.772999999999998
MH37,2019-12-19,3.0539999999999985
MH37,2019-12-20,2.094999999999995
MH37,2019-12-21,2.60599999999999
MH37,2019-12-22,2.729999999999986
MH37,2019-12-23,2.350999999999999
MH37,2019-12-24,2.3559999999999914
MH37,2019-12-25,3.105999999999997
MH37,2019-12-26,2.394999999999991
MH37,2019-12-27,2.746999999999981
MH37,2019-12-28,3.2509999999999977
MH37,2019-12-29,2.529999999999989
MH37,2020-01-02,2.8459999999999934
MH37,2020-01-03,3.02799999999999
MH37,2020-01-04,2.845999999999994
MH37,2020-01-05,2.7579999999999867
MH37,2020-01-06,2.9809999999999954
MH37,2020-01-07,2.7309999999999865
MH37,2020-01-08,2.2859999999999974
MH37,2020-01-09,2.895999999999992
MH37,2020-01-10,2.901999999999992
MH37,2020-01-11,2.715999999999995
MH37,2020-01-13,2.970999999999985
MH37,2020-01-14,2.7769999999999864
MH37,2020-01-15,2.8379999999999894
MH37,2020-01-16,2.6119999999999957
MH37,2020-01-17,2.422999999999992
MH37,2020-01-18,2.660999999999995
MH37,2020-01-19,2.6299999999999963
MH37,2020-01-20,2.6079999999999917
MH37,2020-01-21,2.720999999999998
MH37,2020-01-22,2.8069999999999924
MH37,2020-01-23,2.6019999999999954
MH37,2020-01-24,2.6489999999999925
MH37,2020-01-25,2.5389999999999895
MH37,2020-01-26,2.6549999999999923
MH37,2020-01-27,3.030999999999996
MH37,2020-01-28,2.8149999999999964
MH37,2020-01-29,2.7569999999999895
MH37,2020-01-30,2.781999999999993
MH37,2020-01-31,2.699999999999998
MH37,2020-02-01,3.2629999999999963
MH37,2020-02-02,2.522999999999993
MH37,2020-02-03,2.6119999999999917
MH37,2020-02-04,2.455999999999991
MH37,2020-02-05,2.6599999999999944
MH37,2020-02-06,2.7109999999999963
MH37,2020-02-07,2.7369999999999925
MH37,2020-02-08,2.594999999999991
MH37,2020-02-09,2.9859999999999842
MH37,2020-02-10,2.6609999999999934
MH37,2020-02-11,3.016999999999995
MH37,2020-02-12,2.53699999999999
MH37,2020-02-13,2.850999999999983
MH37,2020-02-14,2.7609999999999952
MH37,2020-02-15,2.8299999999999925
MH37,2020-02-16,2.622999999999989
MH37,2020-02-17,2.6939999999999924
MH37,2020-02-18,3.0629999999999886
MH37,2020-02-19,2.633999999999991
MH37,2020-02-20,2.6919999999999837
MH37,2020-02-21,3.209999999999991
MH37,2020-02-22,2.77699999999999
MH37,2020-02-23,2.762999999999994
MH37,2020-02-24,2.492999999999983
MH37,2020-02-25,2.776999999999997
MH37,2020-02-26,2.5259999999999843
MH37,2020-02-27,2.78499999999999
MH37,2020-02-28,2.734999999999991
MH37,2020-02-29,2.3269999999999933
MH37,2020-03-01,2.5699999999999963
MH37,2020-03-02,2.613999999999996
MH37,2020-03-03,2.6019999999999905
MH37,2020-03-04,2.9009999999999927
MH37,2020-03-05,2.654999999999988
MH37,2020-03-06,2.7379999999999916
MH37,2020-03-07,2.929999999999991
MH37,2020-03-08,2.9039999999999973
MH37,2020-03-09,3.5759999999999903
MH37,2020-03-10,3.06999999999999
MH37,2020-03-11,2.7449999999999846
MH37,2020-03-12,2.3459999999999894
MH37,2020-03-13,2.850999999999995
MH37,2020-03-14,2.676999999999989
MH37,2020-03-15,2.751999999999999
MH37,2020-03-16,3.0419999999999963
MH37,2020-03-17,2.5379999999999896
MH37,2020-03-18,2.71799999999999
MH37,2020-03-19,3.250999999999997
MH37,2020-03-20,2.873999999999986
MH37,2020-03-21,3.2329999999999965
MH37,2020-03-22,3.6089999999999915
MH37,2020-03-23,3.427999999999993
MH37,2020-03-24,3.5389999999999935
MH37,2020-03-25,4.980999999999977
MH37,2020-03-26,3.9469999999999867
MH37,2020-03-27,3.6029999999999966
MH37,2020-03-28,3.7409999999999854
MH37,2020-03-29,3.686999999999987
MH37,2020-03-30,3.2779999999999863
MH37,2020-03-31,3.479999999999991
MH37,2020-04-01,4.010999999999993
MH37,2020-04-02,4.491999999999996
MH37,2020-04-03,3.609999999999985
MH37,2020-04-04,4.161999999999999
MH37,2020-04-05,4.740999999999985
MH37,2020-04-06,4.602999999999975
MH37,2020-04-07,4.370999999999986
MH37,2020-04-08,5.7209999999999965
MH37,2020-04-09,4.545999999999988
MH37,2020-04-10,5.094999999999991
MH37,2020-04-11,5.130999999999981
MH37,2020-04-12,5.3239999999999865
MH37,2020-04-13,5.708999999999994
MH37,2020-04-14,5.625999999999984
MH37,2020-04-15,5.54799999999998
MH37,2020-04-16,5.547000000000013
MH37,2020-04-17,5.46999999999998
MH37,2020-04-18,5.529999999999985
MH37,2020-04-19,5.266999999999995
MH37,2020-04-20,4.249999999999994
MH37,2020-04-21,4.607999999999982
MH37,2020-04-22,5.2669999999999915
MH37,2020-04-23,5.4430000000000005
MH37,2020-04-24,5.492999999999984
MH37,2020-04-25,5.708999999999971
MH37,2020-04-27,6.45199999999999
MH37,2020-04-28,5.394999999999984
MH37,2020-04-29,5.615999999999975
MH37,2020-04-30,5.466999999999984
MH37,2020-05-01,6.055999999999998
MH37,2020-05-02,5.60299999999997
MH37,2020-05-03,5.882999999999982
MH37,2020-05-04,5.0729999999999915
MH37,2020-05-05,5.420999999999987
MH37,2020-05-06,5.709999999999983
MH37,2020-05-07,4.797999999999986
MH37,2020-05-08,4.7689999999999975
MH37,2020-05-09,5.170999999999974
MH37,2020-05-10,4.1259999999999915
MH37,2020-05-11,4.915999999999987
MH37,2020-05-12,4.300999999999997
MH37,2020-05-13,4.322999999999982
MH37,2020-05-16,4.966999999999977
MH37,2020-05-17,5.193999999999988
MH37,2020-05-18,5.2729999999999855
MH37,2020-05-19,5.501999999999977
MH37,2020-05-20,5.064999999999983
MH37,2020-05-21,4.796999999999982
MH37,2020-05-23,7.1549999999999745
MH37,2020-05-24,6.027999999999964
MH37,2020-05-25,6.129999999999983
MH37,2020-05-26,5.744999999999988
MH37,2020-05-27,5.512999999999977
MH37,2020-05-28,4.04499999999999
MH37,2020-05-29,2.9969999999999986
MH37,2020-06-03,6.961999999999989
MH37,2020-06-04,5.544999999999976
MH37,2020-06-05,4.165999999999986
MH37,2020-06-06,5.553999999999992
MH37,2020-06-07,8.080999999999987
MH37,2020-06-08,6.131999999999982
MH37,2020-06-09,5.918999999999997
MH37,2020-06-10,5.338999999999997
MH37,2020-06-11,6.833999999999992
MH37,2020-06-12,6.287999999999978
MH37,2020-06-13,5.833
MH37,2020-06-14,6.074999999999982
MH37,2020-06-15,5.962999999999977
MH37,2020-06-16,5.579999999999987
MH37,2020-06-17,6.5629999999999775
MH37,2020-06-18,6.599999999999985
MH37,2020-06-19,7.046999999999993
MH37,2020-06-20,3.920999999999998
MH37,2020-06-21,4.896999999999997
MH37,2020-06-22,5.578999999999978
MH37,2020-06-23,5.247999999999996
MH37,2020-06-24,5.402999999999983
MH37,2020-06-25,6.414999999999972
MH37,2020-06-26,6.445999999999973
MH37,2020-06-27,5.015999999999983
MH37,2020-06-28,5.124999999999993
MH37,2020-06-29,4.511999999999984
MH37,2020-07-01,7.846000000000012
MH37,2020-07-02,6.017999999999991
MH37,2020-07-03,6.079999999999985
MH37,2020-07-04,5.161999999999997
MH37,2020-07-05,6.113
MH37,2020-07-06,5.176999999999996
MH37,2020-07-07,4.437999999999992
MH37,2020-07-08,4.474999999999996
MH37,2020-07-09,6.525999999999991
MH37,2020-07-10,6.971999999999997
MH37,2020-07-11,5.804999999999973
MH37,2020-07-12,5.922000000000002
MH37,2020-07-13,4.830999999999977
MH37,2020-07-14,4.8139999999999885
MH37,2020-07-15,5.38
MH37,2020-07-16,6.364999999999986
MH37,2020-07-17,7.186999999999995
MH37,2020-07-18,6.740999999999999
MH37,2020-07-19,6.076000000000008
MH37,2020-07-20,5.873999999999986
MH37,2020-07-21,6.066999999999988
MH37,2020-07-22,6.710999999999995
MH37,2020-07-23,5.946999999999993
MH37,2020-07-24,6.673999999999994
MH37,2020-07-25,4.819999999999975
MH37,2020-07-26,6.131999999999984
MH37,2020-07-27,6.555999999999994
MH37,2020-07-28,6.552999999999982
MH37,2020-07-29,5.437000000000001
MH37,2020-07-30,6.325999999999973
MH37,2020-07-31,6.030999999999986
MH37,2020-08-01,6.847999999999983
MH37,2020-08-02,6.462999999999999
MH37,2020-08-03,7.432999999999992
MH37,2020-08-04,7.048999999999989
MH37,2020-08-05,6.314999999999977
MH37,2020-08-06,6.435999999999985
MH37,2020-08-07,5.620999999999986
MH37,2020-08-08,6.615999999999982
MH37,2020-08-09,7.252999999999992
MH37,2020-08-10,6.623999999999995
MH37,2020-08-11,7.43199999999999
MH37,2020-08-12,8.037999999999988
MH37,2020-08-13,6.378999999999971
MH37,2020-08-14,5.985999999999994
MH37,2020-08-15,6.456999999999992
MH37,2020-08-16,6.958999999999998
MH37,2020-08-17,7.324999999999989
MH37,2020-08-18,7.359
MH37,2020-08-19,6.144000000000003
MH37,2020-08-20,6.837999999999988
MH37,2020-08-21,6.441999999999997
MH37,2020-08-22,6.704999999999986
MH37,2020-08-23,6.23699999999999
MH37,2020-09-05,5.696999999999986
MH37,2020-09-06,7.726999999999961
MH37,2020-09-07,6.919999999999995
MH37,2020-09-08,6.6899999999999755
MH37,2020-09-09,5.318999999999993
MH37,2020-12-16,3.7959999999999767
MH37,2020-12-17,3.165999999999978
MH37,2020-12-18,3.4609999999999754
MH37,2020-12-19,3.3989999999999756
MH37,2020-12-20,3.6249999999999725
MH37,2020-12-21,3.409999999999972
MH37,2020-12-22,3.152999999999987
MH37,2020-12-23,3.360999999999974
MH37,2020-12-24,3.373999999999993
MH37,2020-12-25,3.2299999999999702
MH37,2020-12-26,2.993999999999991
MH37,2020-12-27,3.1749999999999834
MH37,2020-12-28,2.7619999999999822
MH37,2020-12-29,3.167999999999991
MH37,2020-12-30,2.9129999999999807
MH37,2020-12-31,2.61099999999998
MH37,2021-01-01,3.690999999999979
MH37,2021-01-02,3.2969999999999855
MH37,2021-01-03,3.683999999999994
MH37,2021-01-04,3.9169999999999905
MH37,2021-01-05,3.1319999999999877
MH37,2021-01-06,3.392999999999983
MH37,2021-01-07,3.6399999999999806
MH37,2021-01-08,3.6659999999999817
MH37,2021-01-09,3.682999999999979
MH37,2021-01-10,3.5309999999999793
MH37,2021-01-11,3.3889999999999825
MH37,2021-01-12,2.840999999999981
MH37,2021-01-13,3.8849999999999847
MH37,2021-01-14,3.3129999999999766
MH37,2021-01-15,3.2809999999999753
MH37,2021-01-16,3.341999999999975
MH37,2021-01-17,3.5949999999999886
MH37,2021-01-18,3.625999999999979
MH37,2021-01-19,3.264999999999973
MH37,2021-01-20,3.462999999999978
MH37,2021-01-21,3.001999999999981
MH37,2021-01-22,3.3119999999999803
MH37,2021-01-23,3.17399999999998
MH37,2021-01-24,2.900999999999983
MH37,2021-01-25,3.2469999999999795
MH37,2021-01-26,2.855999999999986
MH37,2021-01-27,3.234999999999975
MH37,2021-01-28,3.5079999999999747
MH37,2021-01-29,3.075999999999978
MH37,2021-01-30,3.5119999999999814
MH37,2021-01-31,3.1469999999999776
MH37,2021-02-01,3.0619999999999887
MH37,2021-02-02,3.489999999999978
MH37,2021-02-03,3.18399999999998
MH37,2021-02-04,3.293999999999986
MH37,2021-02-05,2.8860000000000015
MH37,2021-02-06,3.242999999999986
MH37,2021-02-07,3.134999999999986
MH37,2021-02-08,3.3919999999999777
MH37,2021-02-09,3.2469999999999772
MH37,2021-02-10,3.217999999999982
MH37,2021-02-11,2.917999999999981
MH37,2021-02-12,3.4419999999999886
MH37,2021-02-13,3.626999999999976
MH37,2021-02-14,3.00099999999998
MH37,2021-02-15,2.4169999999999945
MH37,2021-02-17,0.335
MH37,2021-02-18,1.8719999999999968
MH38,2019-05-15,3.865999999999982
MH38,2019-05-16,3.5219999999999816
MH38,2019-05-17,3.0279999999999925
MH38,2019-05-19,2.362999999999992
MH38,2019-05-20,1.4489999999999958
MH38,2019-05-21,3.0109999999999872
MH38,2019-05-22,2.3879999999999897
MH38,2019-05-23,1.8279999999999952
MH38,2019-05-24,1.7189999999999899
MH38,2019-05-25,2.5379999999999923
MH38,2019-05-26,3.2239999999999798
MH38,2019-05-27,1.9989999999999903
MH38,2019-05-28,1.9609999999999959
MH38,2019-05-29,1.685999999999996
MH38,2019-05-30,2.3939999999999886
MH38,2019-05-31,4.219999999999987
MH38,2019-06-01,4.250999999999981
MH38,2019-06-02,3.528
MH38,2019-06-03,3.1349999999999967
MH38,2019-06-04,3.6749999999999945
MH38,2019-06-05,2.7829999999999977
MH38,2019-06-06,1.662999999999998
MH38,2019-06-07,0.7920000000000006
MH38,2019-06-08,3.0009999999999972
MH38,2019-06-09,2.9219999999999975
MH38,2019-06-10,2.8790000000000013
MH38,2019-06-11,2.5609999999999973
MH38,2019-06-12,1.886999999999992
MH38,2019-06-13,2.364999999999981
MH38,2019-06-14,2.1929999999999885
MH38,2019-06-15,2.1109999999999878
MH38,2019-06-16,2.0599999999999947
MH38,2019-06-17,1.8399999999999967
MH38,2019-06-18,1.5099999999999973
MH38,2019-06-19,1.131999999999996
MH38,2019-06-20,1.9929999999999959
MH38,2019-06-21,2.4469999999999814
MH38,2019-06-22,0.029000000000000005
MH38,2019-06-23,1.6399999999999941
MH38,2019-06-24,2.5359999999999876
MH38,2019-06-25,2.5739999999999954
MH38,2019-06-26,1.9649999999999923
MH38,2019-06-27,0.9340000000000007
MH38,2019-06-28,3.4579999999999855
MH38,2019-06-29,3.810999999999984
MH38,2019-06-30,3.598999999999983
MH38,2019-07-01,2.456999999999989
MH38,2019-07-02,3.7949999999999964
MH38,2019-07-03,3.335999999999996
MH38,2019-07-05,1.4279999999999986
MH38,2019-07-07,3.637999999999988
MH38,2019-07-08,3.339000000000001
MH38,2019-07-09,3.074999999999991
MH38,2019-07-10,3.242999999999995
MH38,2019-07-11,3.067999999999995
MH38,2019-07-12,2.9459999999999877
MH38,2019-07-13,2.633999999999999
MH38,2019-07-14,3.1430000000000016
MH38,2019-07-15,3.245000000000003
MH38,2019-07-16,2.7910000000000013
MH38,2019-07-17,2.497999999999988
MH38,2019-07-18,2.9599999999999995
MH38,2019-07-19,3.03099999999999
MH38,2019-07-20,1.5679999999999976
MH38,2019-07-21,3.612000000000001
MH38,2019-07-22,3.977999999999989
MH38,2019-07-23,3.42899999999999
MH38,2019-07-24,3.5549999999999997
MH38,2019-07-25,1.984999999999993
MH38,2019-07-26,1.7369999999999959
MH38,2019-07-27,2.3369999999999926
MH38,2019-08-01,0.0
MH38,2019-08-02,1.6129999999999967
MH38,2019-08-03,1.6379999999999983
MH38,2019-08-04,3.215999999999989
MH38,2019-08-05,3.3539999999999854
MH38,2019-08-06,3.450999999999984
MH38,2019-08-07,2.6219999999999857
MH38,2019-08-09,3.4649999999999967
MH38,2019-08-10,3.2939999999999934
MH38,2019-08-11,3.6309999999999962
MH38,2019-08-12,2.725999999999993
MH38,2019-08-20,1.6969999999999925
MH38,2019-08-21,2.531
MH38,2019-08-22,2.5379999999999967
MH38,2019-08-23,2.945999999999992
MH38,2019-08-24,1.3239999999999976
MH38,2019-08-25,1.352999999999998
MH38,2019-08-26,2.0559999999999903
MH38,2019-08-27,2.4529999999999976
MH38,2019-08-31,2.490999999999986
MH38,2019-09-01,1.3339999999999979
MH38,2019-09-02,2.19199999999999
MH38,2019-09-03,3.556999999999983
MH38,2019-09-04,3.45499999999999
MH38,2019-09-06,3.537999999999997
MH38,2019-09-07,3.6309999999999936
MH38,2019-09-08,3.1819999999999884
MH38,2019-09-09,2.1429999999999922
MH38,2019-09-10,1.514999999999997
MH38,2019-09-11,2.3889999999999887
MH38,2019-09-12,1.2459999999999984
MH38,2019-09-13,2.225999999999996
MH38,2019-09-14,2.523999999999999
MH38,2019-09-15,3.0370000000000053
MH38,2019-09-16,1.2469999999999986
MH38,2019-09-17,2.577999999999993
MH38,2019-09-19,2.523999999999994
MH38,2019-09-20,2.5089999999999932
MH38,2019-09-21,2.135999999999992
MH38,2019-09-22,1.351999999999998
MH38,2019-09-23,2.7839999999999994
MH38,2019-09-24,1.3309999999999982
MH38,2019-09-25,2.401999999999986
MH38,2019-09-27,2.517999999999986
MH38,2019-09-28,1.47
MH38,2019-09-29,1.8909999999999938
MH38,2019-09-30,2.105999999999991
MH38,2019-10-02,2.218999999999994
MH38,2019-10-05,0.0
MH38,2019-10-07,0.1690000000000001
MH38,2019-10-08,0.0
MH38,2019-10-09,1.1279999999999994
