meter_id,timestamp,consumption,voltage,current,meter_type
MH10,2020-09-01,20.995,211.26,4.141,commercial
MH10,2020-09-02,26.298,222.17,4.932,commercial
MH10,2020-09-03,26.226,222.38,4.914,commercial
MH10,2020-09-04,21.15,216.02,4.079,commercial
MH10,2020-09-05,22.077,222.12,4.141,commercial
MH10,2020-09-06,31.452,226.4,5.788,commercial
MH10,2020-09-07,31.972,208.92,6.376,commercial
MH10,2020-09-08,27.743,222.51,5.195,commercial
MH10,2020-09-09,30.505,207.53,6.125,commercial
MH10,2020-09-10,34.678,215.17,6.715,commercial
MH10,2020-09-11,34.606,228.15,6.32,commercial
MH10,2020-09-12,25.565,217.09,4.907,commercial
MH10,2020-09-13,27.169,214.13,5.287,commercial
MH10,2020-09-17,26.972,219.01,5.131,commercial
MH10,2020-09-18,30.927,230.34,5.594,commercial
MH10,2020-09-20,31.574,210.84,6.24,commercial
MH10,2020-09-21,23.257,214.74,4.513,commercial
MH10,2020-09-22,28.301,227.49,5.184,commercial
MH10,2020-09-23,27.751,229.29,5.043,commercial
MH10,2020-09-24,24.837,219.48,4.715,commercial
MH10,2020-09-25,27.849,213.8,5.427,commercial
MH10,2020-09-26,22.124,230.48,4.0,commercial
MH10,2020-09-27,18.875,227.97,3.45,commercial
MH10,2020-09-28,15.923,223.39,2.97,commercial
MH10,2020-09-29,25.785,215.94,4.975,commercial
MH10,2020-09-30,22.608,219.75,4.287,commercial
MH10,2020-10-01,21.405,219.2,4.069,commercial
MH10,2020-10-02,18.307,221.65,3.441,commercial
MH10,2020-10-03,15.652,227.26,2.87,commercial
MH10,2020-10-04,15.77,224.4,2.928,commercial
MH10,2020-10-05,18.855,214.61,3.661,commercial
MH10,2020-10-06,28.54,226.88,5.241,commercial
MH10,2020-10-07,17.907,221.57,3.367,commercial
MH10,2020-10-08,15.57,223.44,2.903,commercial
MH10,2020-10-09,16.88,227.33,3.094,commercial
MH10,2020-10-10,17.108,214.44,3.324,commercial
MH10,2020-10-11,16.52,219.82,3.131,commercial
MH10,2020-10-12,16.716,217.34,3.205,commercial
MH10,2020-10-13,16.316,212.16,3.204,commercial
MH10,2020-10-14,15.581,221.73,2.928,commercial
MH10,2020-10-15,20.223,232.56,3.623,commercial
MH10,2020-10-16,15.57,210.8,3.078,commercial
MH10,2020-10-17,13.778,219.84,2.611,commercial
MH10,2020-10-18,13.382,223.2,2.498,commercial
MH10,2020-10-19,12.316,220.62,2.326,commercial
MH10,2020-10-20,10.374,219.43,1.97,commercial
MH10,2020-10-21,10.09,213.5,1.969,commercial
MH10,2020-10-22,10.718,221.16,2.019,commercial
MH10,2020-10-23,11.228,216.22,2.164,commercial
MH10,2020-10-24,11.785,209.05,2.349,commercial
MH10,2020-10-25,11.231,225.97,2.071,commercial
MH10,2020-10-26,11.79,224.79,2.185,commercial
MH10,2020-10-27,12.669,220.26,2.397,commercial
MH10,2020-10-28,10.064,221.15,1.896,commercial
MH10,2020-10-29,9.731,225.37,1.799,commercial
MH10,2020-10-30,8.092,221.12,1.525,commercial
MH10,2020-10-31,9.687,224.52,1.798,commercial
MH10,2020-11-01,7.012,218.51,1.337,commercial
MH10,2020-11-02,6.834,226.56,1.257,commercial
MH10,2020-11-03,7.508,221.6,1.412,commercial
MH10,2020-11-04,6.491,220.97,1.224,commercial
MH10,2020-11-05,7.622,213.65,1.486,commercial
MH10,2020-11-06,6.264,221.43,1.179,commercial
MH10,2020-11-07,5.791,215.84,1.118,commercial
MH10,2020-11-08,5.466,216.81,1.05,commercial
MH10,2020-11-09,5.137,215.92,0.991,commercial
MH10,2020-11-10,5.78,214.67,1.122,commercial
MH10,2020-11-11,5.473,230.62,0.989,commercial
MH10,2020-11-12,3.968,226.66,0.729,commercial
MH10,2020-11-13,5.663,229.6,1.028,commercial
MH10,2020-11-14,7.002,213.89,1.364,commercial
MH10,2020-11-15,6.807,220.36,1.287,commercial
MH10,2020-11-16,5.925,213.53,1.156,commercial
MH10,2020-11-17,5.833,216.52,1.122,commercial
MH10,2020-11-18,3.9,215.41,0.754,commercial
MH10,2020-11-19,5.42,226.2,0.998,commercial
MH10,2020-11-20,4.963,218.02,0.948,commercial
MH10,2020-11-21,3.946,225.34,0.73,commercial
MH10,2020-11-22,4.521,223.02,0.845,commercial
MH10,2020-11-23,3.747,231.52,0.674,commercial
MH10,2020-11-24,3.976,212.6,0.779,commercial
MH10,2020-11-25,3.837,226.3,0.706,commercial
MH10,2020-11-26,4.168,225.73,0.769,commercial
MH10,2020-11-27,4.128,215.13,0.8,commercial
MH10,2020-11-28,3.67,225.04,0.68,commercial
MH10,2020-11-29,4.246,221.68,0.798,commercial
MH10,2020-11-30,4.032,218.86,0.768,commercial
MH10,2020-12-01,4.097,215.88,0.791,commercial
MH10,2020-12-02,4.235,216.4,0.815,commercial
MH10,2020-12-03,4.4,230.25,0.796,commercial
MH10,2020-12-04,4.438,220.0,0.841,commercial
MH10,2020-12-05,4.139,223.91,0.77,commercial
MH10,2020-12-06,3.963,216.05,0.764,commercial
MH10,2020-12-07,4.146,216.1,0.799,commercial
MH10,2020-12-08,4.258,225.41,0.787,commercial
MH10,2020-12-09,4.094,213.25,0.8,commercial
MH10,2020-12-10,4.035,217.92,0.771,commercial
MH10,2020-12-11,4.207,220.17,0.796,commercial
MH10,2020-12-12,3.586,220.56,0.677,commercial
MH10,2020-12-13,3.833,219.1,0.729,commercial
MH10,2020-12-14,5.726,221.98,1.075,commercial
MH10,2020-12-15,4.232,223.46,0.789,commercial
MH10,2020-12-16,4.509,223.67,0.84,commercial
MH10,2020-12-17,4.218,215.07,0.817,commercial
MH10,2020-12-18,3.762,218.58,0.717,commercial
MH10,2020-12-19,3.847,225.97,0.709,commercial
MH10,2020-12-20,4.218,224.47,0.783,commercial
MH10,2020-12-21,3.749,213.14,0.733,commercial
MH10,2020-12-22,3.929,221.76,0.738,commercial
MH10,2020-12-23,4.451,210.11,0.883,commercial
MH10,2020-12-24,4.101,220.23,0.776,commercial
MH10,2020-12-25,4.309,229.49,0.782,commercial
MH10,2020-12-26,4.022,215.26,0.779,commercial
MH10,2020-12-27,3.716,215.83,0.717,commercial
MH10,2020-12-28,4.129,223.82,0.769,commercial
MH10,2020-12-29,4.166,212.29,0.818,commercial
MH10,2020-12-30,4.29,216.84,0.824,commercial
MH10,2020-12-31,5.186,222.98,0.969,commercial
MH10,2021-01-01,4.583,216.83,0.881,commercial
MH10,2021-01-02,4.075,218.82,0.776,commercial
MH10,2021-01-03,4.312,223.72,0.803,commercial
MH10,2021-01-05,5.898,222.11,1.106,commercial
MH10,2021-01-06,5.331,221.33,1.004,commercial
MH10,2021-01-07,4.651,218.3,0.888,commercial
MH10,2021-01-08,5.047,221.85,0.948,commercial
MH10,2021-01-09,4.183,219.38,0.794,commercial
MH10,2021-01-10,2.452,222.29,0.46,commercial
MH10,2021-01-11,1.378,217.52,0.264,commercial
MH10,2021-01-12,4.7,219.09,0.894,commercial
MH10,2021-01-13,4.303,215.05,0.834,commercial
MH10,2021-01-14,4.055,219.82,0.769,commercial
MH10,2021-01-15,3.58,215.94,0.691,commercial
MH10,2021-01-16,3.702,214.43,0.719,commercial
MH10,2021-01-17,3.891,221.29,0.733,commercial
MH10,2021-01-18,4.662,221.06,0.879,commercial
MH10,2021-01-19,4.402,223.91,0.819,commercial
MH10,2021-01-20,4.461,217.84,0.853,commercial
MH10,2021-01-21,4.821,222.04,0.905,commercial
MH10,2021-01-22,4.211,222.75,0.788,commercial
MH10,2021-01-23,4.834,222.22,0.906,commercial
MH10,2021-01-24,4.266,215.87,0.823,commercial
MH10,2021-01-25,4.051,220.75,0.765,commercial
MH10,2021-01-26,4.343,221.82,0.816,commercial
MH10,2021-01-27,4.718,220.04,0.893,commercial
MH10,2021-01-28,4.905,209.57,0.975,commercial
MH10,2021-01-29,4.188,220.8,0.79,commercial
MH10,2021-01-30,4.16,231.06,0.75,commercial
MH10,2021-01-31,4.367,218.2,0.834,commercial
MH10,2021-02-01,4.898,216.36,0.943,commercial
MH10,2021-02-02,4.937,221.87,0.927,commercial
MH10,2021-02-03,4.539,221.56,0.854,commercial
MH10,2021-02-04,4.288,225.96,0.791,commercial
MH10,2021-02-05,4.642,213.71,0.905,commercial
MH10,2021-02-06,5.628,223.66,1.048,commercial
MH10,2021-02-07,5.054,222.95,0.945,commercial
MH10,2021-02-08,5.776,219.29,1.097,commercial
MH10,2021-02-09,5.675,221.69,1.067,commercial
MH10,2021-02-10,6.568,225.15,1.215,commercial
MH10,2021-02-11,7.35,224.36,1.365,commercial
MH10,2021-02-12,5.622,214.28,1.093,commercial
MH10,2021-02-13,5.793,224.1,1.077,commercial
MH10,2021-02-14,5.363,219.68,1.017,commercial
MH10,2021-02-15,7.706,220.36,1.457,commercial
MH10,2021-02-16,4.943,220.37,0.935,commercial
MH10,2021-02-17,5.076,219.25,0.965,commercial
MH10,2021-02-18,5.151,225.96,0.95,commercial
MH11,2019-05-01,47.081,219.58,8.934,industrial
MH11,2019-05-02,56.416,214.4,10.964,industrial
MH11,2019-05-03,55.982,218.03,10.698,industrial
MH11,2019-05-04,54.442,220.89,10.269,industrial
MH11,2019-05-05,52.827,226.15,9.733,industrial
MH11,2019-05-06,72.052,223.02,13.461,industrial
MH11,2019-05-07,73.79,215.75,14.251,industrial
MH11,2019-05-08,72.818,232.43,13.054,industrial
MH11,2019-05-09,76.518,221.32,14.406,industrial
MH11,2019-05-10,71.495,226.38,13.159,industrial
MH11,2019-05-11,74.857,219.24,14.227,industrial
MH11,2019-05-12,49.709,222.67,9.302,industrial
MH11,2019-05-13,74.471,224.2,13.84,industrial
MH11,2019-05-14,49.243,226.09,9.075,industrial
MH11,2019-05-15,52.837,225.29,9.772,industrial
MH11,2019-05-16,54.433,224.36,10.109,industrial
MH11,2019-05-17,84.493,218.42,16.118,industrial
MH11,2019-05-18,66.995,217.14,12.856,industrial
MH11,2019-05-19,75.998,221.66,14.286,industrial
MH11,2019-05-20,70.604,224.67,13.094,industrial
MH11,2019-05-21,65.705,218.89,12.507,industrial
MH11,2019-05-22,75.907,225.33,14.036,industrial
MH11,2019-05-23,52.511,227.26,9.628,industrial
MH11,2019-05-24,206.853,215.42,40.01,industrial
MH11,2019-05-25,59.299,215.82,11.448,industrial
MH11,2019-05-26,58.552,219.3,11.125,industrial
MH11,2019-05-27,66.516,221.54,12.51,industrial
MH11,2019-05-28,44.757,217.38,8.579,industrial
MH11,2019-05-29,70.917,226.76,13.031,industrial
MH11,2019-05-30,69.326,222.12,13.005,industrial
MH11,2019-05-31,185.977,220.2,35.191,industrial
MH11,2019-06-01,57.598,212.82,11.277,industrial
MH11,2019-06-02,66.802,213.42,13.042,industrial
MH11,2019-06-03,74.156,221.41,13.955,industrial
MH11,2019-06-04,73.868,209.34,14.703,industrial
MH11,2019-06-05,71.765,225.06,13.286,industrial
MH11,2019-06-06,93.538,219.21,17.779,industrial
MH11,2019-06-07,82.848,236.22,14.613,industrial
MH11,2019-06-08,65.026,231.54,11.702,industrial
MH11,2019-06-09,156.135,219.09,29.694,industrial
MH11,2019-06-10,68.675,219.47,13.038,industrial
MH11,2019-06-11,46.985,224.98,8.702,industrial
MH11,2019-06-12,22.833,228.52,4.163,industrial
MH11,2019-06-13,0.24,211.81,0.047,industrial
MH11,2019-06-14,70.698,211.07,13.956,industrial
MH11,2019-06-15,66.037,216.89,12.686,industrial
MH11,2019-06-16,101.143,222.91,18.906,industrial
MH11,2019-06-17,90.049,222.48,16.865,industrial
MH11,2019-06-18,47.24,225.35,8.735,industrial
MH11,2019-06-19,82.013,214.0,15.968,industrial
MH11,2019-06-20,82.275,208.42,16.448,industrial
MH11,2019-06-21,52.669,224.29,9.784,industrial
MH11,2019-06-22,82.299,215.86,15.886,industrial
MH11,2019-06-23,83.371,209.91,16.549,industrial
MH11,2019-06-24,80.681,220.73,15.23,industrial
MH11,2019-06-25,71.352,223.97,13.274,industrial
MH11,2019-06-26,79.49,219.39,15.097,industrial
MH11,2019-06-27,56.424,217.71,10.799,industrial
MH11,2019-06-28,92.662,219.2,17.614,industrial
MH11,2019-06-29,144.595,218.15,27.618,industrial
MH11,2019-06-30,77.144,213.26,15.072,industrial
MH11,2019-07-01,59.029,216.43,11.364,industrial
MH11,2019-07-02,93.914,222.61,17.578,industrial
MH11,2019-07-03,209.311,221.61,39.354,industrial
MH11,2019-07-04,87.59,220.84,16.526,industrial
MH11,2019-07-05,73.281,215.02,14.2,industrial
MH11,2019-07-06,254.485,219.09,48.398,industrial
MH11,2019-07-07,137.492,209.11,27.396,industrial
MH11,2019-07-08,91.403,220.89,17.241,industrial
MH11,2019-07-09,66.21,227.14,12.146,industrial
MH11,2019-07-10,195.978,212.63,38.404,industrial
MH11,2019-07-11,82.271,217.07,15.792,industrial
MH11,2019-07-12,105.244,221.65,19.784,industrial
MH11,2019-07-13,68.493,226.26,12.613,industrial
MH11,2019-07-14,61.202,217.76,11.711,industrial
MH11,2019-07-15,62.372,216.54,12.002,industrial
MH11,2019-07-16,208.08,210.16,41.254,industrial
MH11,2019-07-17,69.989,220.52,13.224,industrial
MH11,2019-07-30,84.166,230.21,15.234,industrial
MH11,2019-07-31,62.554,221.39,11.773,industrial
MH11,2019-08-01,62.068,219.89,11.761,industrial
MH11,2019-08-02,70.619,221.61,13.278,industrial
MH11,2019-08-03,87.753,219.94,16.624,industrial
MH11,2019-08-04,90.798,215.93,17.521,industrial
MH11,2019-08-05,68.772,224.12,12.786,industrial
MH11,2019-08-06,92.478,221.13,17.425,industrial
MH11,2019-08-07,201.491,220.09,38.146,industrial
MH11,2019-08-08,82.206,215.12,15.923,industrial
MH11,2019-08-16,171.325,226.52,31.514,industrial
MH11,2019-08-17,57.805,223.32,10.785,industrial
MH11,2019-08-18,73.747,217.24,14.145,industrial
MH11,2019-08-20,82.191,225.01,15.22,industrial
MH11,2019-08-21,70.553,217.51,13.515,industrial
MH11,2019-08-22,73.147,216.09,14.104,industrial
MH11,2019-08-23,59.031,216.2,11.377,industrial
MH11,2019-08-24,84.804,211.14,16.735,industrial
MH11,2019-08-25,182.33,222.36,34.166,industrial
MH11,2019-08-26,79.502,210.84,15.711,industrial
MH11,2019-08-31,67.662,213.86,13.183,industrial
MH11,2019-09-01,53.948,209.62,10.723,industrial
MH11,2019-09-02,71.218,219.57,13.515,industrial
MH11,2019-09-03,64.808,219.25,12.316,industrial
MH11,2019-09-04,82.729,218.37,15.785,industrial
MH11,2019-09-05,64.087,214.79,12.432,industrial
MH11,2019-09-06,91.048,214.14,17.716,industrial
MH11,2019-09-07,67.307,222.32,12.615,industrial
MH11,2019-09-08,92.137,217.25,17.671,industrial
MH11,2019-09-09,211.027,221.58,39.682,industrial
MH11,2019-09-10,104.457,215.57,20.19,industrial
MH11,2019-09-11,110.191,220.91,20.784,industrial
MH11,2019-09-12,103.42,226.52,19.023,industrial
MH11,2019-09-13,91.99,222.93,17.193,industrial
MH11,2019-09-14,77.594,217.94,14.835,industrial
MH11,2019-09-15,80.96,221.29,15.244,industrial
MH11,2019-09-19,78.216,218.8,14.895,industrial
MH11,2019-09-20,55.225,220.04,10.457,industrial
MH11,2019-09-21,72.692,218.37,13.87,industrial
MH11,2019-09-22,64.033,219.18,12.173,industrial
MH11,2019-09-23,60.403,221.06,11.385,industrial
MH11,2019-09-24,65.652,215.03,12.721,industrial
MH11,2019-09-25,170.549,214.92,33.064,industrial
MH11,2019-09-26,57.099,213.06,11.166,industrial
MH11,2019-09-27,76.303,212.0,14.997,industrial
MH11,2019-09-28,62.826,213.91,12.238,industrial
MH11,2019-09-29,79.702,220.8,15.04,industrial
MH11,2019-09-30,52.76,215.54,10.199,industrial
MH11,2019-10-01,60.205,222.57,11.271,industrial
MH11,2019-10-02,62.06,220.17,11.745,industrial
MH11,2019-10-05,61.96,210.16,12.284,industrial
MH11,2019-10-06,46.28,223.27,8.637,industrial
MH11,2019-10-07,46.94,224.05,8.729,industrial
MH11,2019-10-08,45.094,215.03,8.738,industrial
MH11,2019-10-09,52.484,222.1,9.846,industrial
MH11,2019-10-10,50.003,215.72,9.658,industrial
MH11,2019-10-11,54.867,220.49,10.368,industrial
MH11,2019-10-12,54.953,213.68,10.716,industrial
MH11,2019-10-13,80.491,211.03,15.892,industrial
MH11,2019-10-14,47.504,218.09,9.076,industrial
MH11,2019-10-15,45.425,219.38,8.628,industrial
MH11,2019-10-16,113.918,218.01,21.772,industrial
MH11,2019-10-17,48.006,214.08,9.343,industrial
MH11,2019-10-18,40.675,218.0,7.774,industrial
MH11,2019-10-19,50.167,221.35,9.443,industrial
MH11,2019-10-20,73.274,219.78,13.892,industrial
MH11,2019-10-21,42.209,220.91,7.961,industrial
MH11,2019-10-22,45.676,216.65,8.785,industrial
MH11,2019-10-23,54.638,225.86,10.08,industrial
MH11,2019-10-24,64.298,214.12,12.512,industrial
MH11,2019-10-25,40.048,222.44,7.502,industrial
MH11,2019-10-26,50.785,225.91,9.367,industrial
MH11,2019-10-27,48.588,222.4,9.103,industrial
MH11,2019-10-28,40.47,218.99,7.7,industrial
MH11,2019-10-29,68.143,217.36,13.063,industrial
MH11,2019-10-30,50.908,225.18,9.42,industrial
MH11,2019-10-31,46.227,212.89,9.048,industrial
MH11,2019-11-01,42.955,215.15,8.319,industrial
MH11,2019-11-02,51.675,218.01,9.876,industrial
MH11,2019-11-03,39.417,226.19,7.261,industrial
MH11,2019-11-04,51.535,221.9,9.677,industrial
MH11,2019-11-05,34.728,215.16,6.725,industrial
MH11,2019-11-06,54.839,218.45,10.46,industrial
MH11,2019-11-07,27.446,216.93,5.272,industrial
MH11,2019-11-08,38.241,216.45,7.361,industrial
MH11,2019-11-09,25.774,224.89,4.775,industrial
MH11,2019-11-10,38.453,213.14,7.517,industrial
MH11,2019-11-11,31.401,228.04,5.737,industrial
MH11,2019-11-12,36.746,224.14,6.831,industrial
MH11,2019-11-13,26.089,225.45,4.822,industrial
MH11,2019-11-14,53.754,217.69,10.289,industrial
MH11,2019-11-15,30.391,219.25,5.776,industrial
MH11,2019-11-16,25.953,212.83,5.081,industrial
MH11,2019-11-17,30.563,217.38,5.858,industrial
MH11,2019-11-18,28.132,222.47,5.269,industrial
MH11,2019-11-19,26.374,226.48,4.852,industrial
MH11,2019-11-20,18.553,214.46,3.605,industrial
MH11,2019-11-21,24.838,218.17,4.744,industrial
MH11,2019-11-22,23.659,219.24,4.496,industrial
MH11,2019-11-23,17.123,213.02,3.349,industrial
MH11,2019-11-24,30.661,222.96,5.73,industrial
MH11,2019-11-25,16.778,216.38,3.231,industrial
MH11,2019-11-26,19.192,219.02,3.651,industrial
MH11,2019-11-27,19.049,217.74,3.645,industrial
MH11,2019-11-28,25.532,216.05,4.924,industrial
MH11,2019-11-29,24.778,219.96,4.694,industrial
MH11,2019-11-30,19.731,218.92,3.755,industrial
MH11,2019-12-01,27.013,218.14,5.16,industrial
MH11,2019-12-02,17.005,216.36,3.275,industrial
MH11,2019-12-03,15.449,221.6,2.905,industrial
MH11,2019-12-04,17.649,228.27,3.222,industrial
MH11,2019-12-05,16.091,220.7,3.038,industrial
MH11,2019-12-06,11.205,224.98,2.075,industrial
MH11,2019-12-07,8.612,213.05,1.684,industrial
MH11,2019-12-08,13.741,220.79,2.593,industrial
MH11,2019-12-09,13.935,214.51,2.707,industrial
MH11,2019-12-10,9.229,212.62,1.809,industrial
MH11,2019-12-11,8.224,216.3,1.584,industrial
MH11,2019-12-12,15.195,225.96,2.802,industrial
MH11,2019-12-13,7.278,224.75,1.349,industrial
MH11,2019-12-14,10.889,221.22,2.051,industrial
MH11,2019-12-16,26.179,212.34,5.137,industrial
MH11,2019-12-18,12.748,219.02,2.425,industrial
MH11,2019-12-19,8.572,221.51,1.612,industrial
MH11,2019-12-21,12.02,220.88,2.267,industrial
MH11,2019-12-23,9.929,210.78,1.963,industrial
MH11,2019-12-24,9.61,215.55,1.858,industrial
MH11,2019-12-25,8.205,219.68,1.556,industrial
MH11,2019-12-26,9.097,222.68,1.702,industrial
MH11,2019-12-27,9.949,209.02,1.983,industrial
MH11,2019-12-28,10.086,219.19,1.917,industrial
MH11,2019-12-29,10.171,220.72,1.92,industrial
MH11,2020-01-12,11.897,224.25,2.211,industrial
MH11,2020-01-13,11.757,223.46,2.192,industrial
MH11,2020-01-14,8.343,222.91,1.559,industrial
MH11,2020-01-15,29.5,216.0,5.691,industrial
MH11,2020-01-16,19.478,210.46,3.856,industrial
MH11,2020-01-17,6.695,218.03,1.279,industrial
MH11,2020-01-18,13.112,225.01,2.428,industrial
MH11,2020-01-19,40.75,226.97,7.481,industrial
MH11,2020-01-20,53.533,223.55,9.978,industrial
MH11,2020-01-21,55.047,222.15,10.325,industrial
MH11,2020-01-22,28.587,221.9,5.368,industrial
MH11,2020-01-23,117.069,217.22,22.456,industrial
MH11,2020-01-24,42.001,219.35,7.978,industrial
MH11,2020-01-25,39.677,228.35,7.24,industrial
MH11,2020-01-26,41.093,215.29,7.953,industrial
MH11,2020-01-27,26.912,228.07,4.917,industrial
MH11,2020-01-28,25.307,218.39,4.828,industrial
MH11,2020-01-29,23.199,226.63,4.265,industrial
MH11,2020-01-30,22.681,212.97,4.437,industrial
MH11,2020-01-31,16.22,222.93,3.032,industrial
MH11,2020-02-01,14.203,216.32,2.736,industrial
MH11,2020-02-02,11.116,212.92,2.175,industrial
MH11,2020-02-03,8.099,221.09,1.526,industrial
MH11,2020-02-04,14.154,225.05,2.621,industrial
MH11,2020-02-05,15.829,215.78,3.057,industrial
MH11,2020-02-06,8.115,212.5,1.591,industrial
MH11,2020-02-07,16.261,219.54,3.086,industrial
MH11,2020-02-08,22.051,219.56,4.185,industrial
MH11,2020-02-09,8.792,222.74,1.645,industrial
MH11,2020-02-10,7.639,224.75,1.416,industrial
MH11,2020-02-11,7.303,219.7,1.385,industrial
MH11,2020-02-12,6.196,229.28,1.126,industrial
MH11,2020-02-13,3.836,221.12,0.723,industrial
MH11,2020-02-14,10.922,218.27,2.085,industrial
MH11,2020-02-15,20.243,211.94,3.98,industrial
MH11,2020-02-16,13.543,218.69,2.58,industrial
MH11,2020-02-18,17.507,218.32,3.341,industrial
MH11,2020-02-19,10.375,224.8,1.923,industrial
MH11,2020-02-20,8.038,222.31,1.507,industrial
MH11,2020-02-21,9.597,214.1,1.868,industrial
MH11,2020-02-22,7.341,220.86,1.385,industrial
MH11,2020-02-23,9.162,223.36,1.709,industrial
MH11,2020-03-12,14.13,227.64,2.586,industrial
MH11,2020-03-13,9.2,224.44,1.708,industrial
MH11,2020-03-14,10.136,223.8,1.887,industrial
MH11,2020-03-15,14.037,220.3,2.655,industrial
MH11,2020-03-16,11.634,221.94,2.184,industrial
MH11,2020-03-17,23.297,226.25,4.29,industrial
MH11,2020-03-18,21.44,213.34,4.187,industrial
MH11,2020-03-19,23.767,218.25,4.537,industrial
MH11,2020-03-20,24.454,216.14,4.714,industrial
MH11,2020-03-21,21.582,221.9,4.053,industrial
MH11,2020-03-22,32.085,226.15,5.911,industrial
MH11,2020-03-23,29.538,217.02,5.671,industrial
MH11,2020-03-24,35.558,208.05,7.121,industrial
MH11,2020-03-25,24.046,217.94,4.597,industrial
MH11,2020-03-26,76.705,224.57,14.232,industrial
MH11,2020-03-27,28.181,222.69,5.273,industrial
MH11,2020-03-28,35.371,222.14,6.635,industrial
MH11,2020-03-29,33.268,218.6,6.341,industrial
MH11,2020-03-30,26.11,213.6,5.093,industrial
MH11,2020-03-31,25.337,222.58,4.743,industrial
MH11,2020-04-01,40.231,215.83,7.767,industrial
MH11,2020-04-02,45.084,230.92,8.135,industrial
MH11,2020-04-03,31.176,222.85,5.829,industrial
MH11,2020-04-04,46.858,217.1,8.993,industrial
MH11,2020-04-05,38.41,216.94,7.377,industrial
MH11,2020-04-06,46.336,219.54,8.794,industrial
MH11,2020-04-07,48.038,218.8,9.148,industrial
MH11,2020-04-08,51.151,225.58,9.448,industrial
MH11,2020-04-09,135.919,220.93,25.634,industrial
MH11,2020-04-10,70.384,216.34,13.556,industrial
MH11,2020-04-11,52.19,229.45,9.477,industrial
MH11,2020-04-12,62.124,220.25,11.753,industrial
MH11,2020-04-13,56.531,223.84,10.523,industrial
MH11,2020-04-14,58.575,216.96,11.249,industrial
MH11,2020-04-15,45.22,221.82,8.494,industrial
MH11,2020-04-16,56.279,221.56,10.584,industrial
MH11,2020-04-17,59.765,210.55,11.827,industrial
MH11,2020-04-18,57.29,230.08,10.375,industrial
MH11,2020-04-19,43.932,226.45,8.083,industrial
MH11,2020-04-20,52.492,218.01,10.032,industrial
MH11,2020-04-21,47.128,214.49,9.155,industrial
MH11,2020-04-22,39.347,221.74,7.394,industrial
MH11,2020-04-23,101.98,220.43,19.277,industrial
MH11,2020-04-24,52.726,221.78,9.906,industrial
MH11,2020-04-25,111.897,220.96,21.101,industrial
MH11,2020-04-26,35.152,222.53,6.582,industrial
MH11,2020-04-27,142.393,227.24,26.109,industrial
MH11,2020-04-28,90.028,222.84,16.833,industrial
MH11,2020-04-29,56.517,214.75,10.966,industrial
MH11,2020-04-30,44.923,226.81,8.253,industrial
MH11,2020-05-01,57.547,228.2,10.507,industrial
MH11,2020-05-02,41.974,235.76,7.418,industrial
MH11,2020-05-03,45.446,214.38,8.833,industrial
MH11,2020-05-04,49.647,221.21,9.351,industrial
MH11,2020-05-05,59.969,209.59,11.922,industrial
MH11,2020-05-06,47.438,222.77,8.873,industrial
MH11,2020-05-07,38.456,217.26,7.375,industrial
MH11,2020-05-08,48.042,229.62,8.718,industrial
MH11,2020-05-09,96.538,216.13,18.611,industrial
MH11,2020-05-10,45.346,211.55,8.931,industrial
MH11,2020-05-11,169.485,217.64,32.448,industrial
MH11,2020-05-12,45.239,210.12,8.971,industrial
MH11,2020-05-13,53.156,223.76,9.898,industrial
MH11,2020-05-16,45.254,209.67,8.993,industrial
MH11,2020-05-17,65.065,220.14,12.315,industrial
MH11,2020-05-18,45.629,209.61,9.07,industrial
MH11,2020-05-19,47.797,218.4,9.119,industrial
MH11,2020-05-20,56.9,228.22,10.388,industrial
MH11,2020-05-21,52.266,221.8,9.819,industrial
MH11,2020-05-22,105.147,215.68,20.313,industrial
MH11,2020-05-23,59.096,219.84,11.201,industrial
MH11,2020-05-24,57.293,220.09,10.847,industrial
MH11,2020-05-25,69.367,222.36,12.998,industrial
MH11,2020-06-04,83.327,213.17,16.287,industrial
MH11,2020-06-05,55.256,222.96,10.326,industrial
MH11,2020-06-06,67.235,206.48,13.568,industrial
MH11,2020-06-07,86.214,216.85,16.566,industrial
MH11,2020-06-08,82.834,217.56,15.864,industrial
MH11,2020-06-09,70.255,223.17,13.117,industrial
MH11,2020-06-10,74.092,220.11,14.026,industrial
MH11,2020-06-11,62.457,212.97,12.219,industrial
MH11,2020-06-12,86.895,215.08,16.834,industrial
MH11,2020-06-13,102.52,220.99,19.33,industrial
MH11,2020-06-14,78.203,219.6,14.838,industrial
MH11,2020-06-15,77.286,217.1,14.833,industrial
MH11,2020-06-16,67.783,217.6,12.979,industrial
MH11,2020-06-17,87.575,223.48,16.328,industrial
MH11,2020-06-18,88.35,217.41,16.932,industrial
MH11,2020-06-19,90.011,219.56,17.082,industrial
MH11,2020-06-20,63.833,230.85,11.521,industrial
MH11,2020-06-21,215.733,212.88,42.225,industrial
MH11,2020-06-22,83.165,210.74,16.443,industrial
MH11,2020-06-23,74.855,223.92,13.929,industrial
MH11,2020-06-24,67.899,216.61,13.061,industrial
MH11,2020-06-25,71.383,218.41,13.618,industrial
MH11,2020-06-26,85.147,216.09,16.418,industrial
MH11,2020-06-27,87.6,218.7,16.69,industrial
MH11,2020-06-28,90.631,227.99,16.563,industrial
MH11,2020-06-29,69.427,224.01,12.914,industrial
